t,rpm,rpm_x1000,speed_mph,coolant_c,avg_speed_mph,distance_miles,accel_g,inst_fuel_consumption
3219.000000,1821.0,1.8,26.0,88.0,76.25642619097351,68.18177990508357,0.0,0.0
3219.100000,1821.0,1.8,26.0,88.0,76.25642619097351,68.18177990508357,0.0,0.0
3219.200000,1856.0,1.9,26.0,88.0,76.25279606205379,68.18345920030579,0.0,0.0
3219.300000,1856.0,1.9,26.0,88.0,76.25279606205379,68.18345920030579,0.0,0.0
3219.400000,1902.0,1.9,26.0,88.0,76.24966441693633,68.18490809219468,0.0,0.0
3219.500000,1902.0,1.9,26.0,88.0,76.24966441693633,68.18490809219468,0.0,0.0
3219.600000,1964.0,2.0,26.0,88.0,76.24644907510233,68.18639589525023,0.0,0.0
3219.700000,1964.0,2.0,26.0,88.0,76.24644907510233,68.18639589525023,0.0,0.0
3219.800000,1964.0,2.0,26.0,88.0,76.24644907510233,68.18639589525023,0.0,0.0
3219.900000,2042.0,2.0,28.0,88.0,76.24161914575966,68.18890289936134,0.5709501999878684,0.0
3220.000000,2042.0,2.0,28.0,88.0,76.24161914575966,68.18890289936134,0.5709501999878684,0.0
3220.100000,2042.0,2.0,28.0,88.0,76.24161914575966,68.18890289936134,0.5709501999878684,0.0
3220.200000,2078.0,2.1,28.0,88.0,76.23765821312483,68.19095922013912,0.5622852667709032,0.0
3220.300000,2078.0,2.1,28.0,88.0,76.23765821312483,68.19095922013912,0.5622852667709032,0.0
3220.400000,2100.0,2.1,31.0,88.0,76.23474164774187,68.19274701855579,1.3953811788999566,0.0
3220.500000,2100.0,2.1,31.0,88.0,76.23474164774187,68.19274701855579,1.3953811788999566,0.0
3220.600000,2128.0,2.1,31.0,88.0,76.2318346538122,68.19452917927802,1.3835485299182575,0.0
3220.700000,2128.0,2.1,31.0,88.0,76.2318346538122,68.19452917927802,1.3835485299182575,0.0
3220.800000,2128.0,2.1,31.0,88.0,76.2318346538122,68.19452917927802,1.3835485299182575,0.0
3220.900000,2158.0,2.2,31.0,88.0,76.22845957390274,68.19659859202802,0.911315413445759,0.0
3221.000000,2158.0,2.2,31.0,88.0,76.22845957390274,68.19659859202802,0.911315413445759,0.0
3221.100000,2032.0,2.0,31.0,88.0,76.22555115615584,68.1983821210558,0.9544265885227987,0.0
3221.200000,2032.0,2.0,31.0,88.0,76.22555115615584,68.1983821210558,0.9544265885227987,0.0
3221.300000,2032.0,2.0,31.0,88.0,76.22555115615584,68.1983821210558,0.9544265885227987,0.0
3221.400000,1964.0,2.0,33.0,88.0,76.22097243463011,68.2015099078058,0.5592778854499563,0.0
3221.500000,1964.0,2.0,33.0,88.0,76.22097243463011,68.2015099078058,0.5592778854499563,0.0
3221.600000,1907.0,1.9,33.0,88.0,76.21822271259103,68.20338859872247,0.5580156232321367,0.0
3221.700000,1907.0,1.9,33.0,88.0,76.21822271259103,68.20338859872247,0.5580156232321367,0.0
3221.800000,1907.0,1.9,33.0,88.0,76.21822271259103,68.20338859872247,0.5580156232321367,0.0
3221.900000,1735.0,1.7,33.0,88.0,76.21487992020032,68.20567281472248,0.5509846967086004,0.0
3222.000000,1735.0,1.7,33.0,88.0,76.21487992020032,68.20567281472248,0.5509846967086004,0.0
3222.100000,1403.0,1.4,33.0,88.0,76.21198935334965,68.20764829830581,0.5487960347949858,0.0
3222.200000,1403.0,1.4,33.0,88.0,76.21198935334965,68.20764829830581,0.5487960347949858,0.0
3222.300000,1120.0,1.1,33.0,88.0,76.20921763211582,68.20954280813915,0.0,0.0
3222.400000,1120.0,1.1,33.0,88.0,76.20921763211582,68.20954280813915,0.0,0.0
3222.500000,1281.0,1.3,33.0,88.0,76.20553770739332,68.21205846322248,0.0,0.0
3222.600000,1281.0,1.3,33.0,88.0,76.20553770739332,68.21205846322248,0.0,0.0
3222.700000,1281.0,1.3,33.0,88.0,76.20553770739332,68.21205846322248,0.0,0.0
3222.800000,1239.0,1.2,35.0,88.0,76.202291728369,68.21452658738914,0.5829265817377614,0.0
3222.900000,1239.0,1.2,35.0,88.0,76.202291728369,68.21452658738914,0.5829265817377614,0.0
3223.000000,1239.0,1.2,35.0,88.0,76.202291728369,68.21452658738914,0.5829265817377614,0.0
3223.100000,1216.0,1.2,34.0,88.0,76.19913772763762,68.21680140177803,0.5829265817377614,0.0
3223.200000,1216.0,1.2,34.0,88.0,76.19913772763762,68.21680140177803,0.5829265817377614,0.0
3223.300000,1193.0,1.2,34.0,88.0,76.19642124579366,68.2187609294447,0.5829265817377614,0.0
3223.400000,1193.0,1.2,34.0,88.0,76.19642124579366,68.2187609294447,0.5829265817377614,0.0
3223.500000,1194.0,1.2,34.0,88.0,76.19371036285398,68.22071666988914,0.28339596100675624,0.0
3223.600000,1194.0,1.2,34.0,88.0,76.19371036285398,68.22071666988914,0.28339596100675624,0.0
3223.700000,1185.0,1.2,33.0,88.0,76.19050226925911,68.22291134313915,-0.6232685055555723,0.0
3223.800000,1185.0,1.2,33.0,88.0,76.19050226925911,68.22291134313915,-0.6232685055555723,0.0
3223.900000,1185.0,1.2,33.0,88.0,76.19050226925911,68.22291134313915,-0.6232685055555723,0.0
3224.000000,1185.0,1.2,33.0,88.0,76.19050226925911,68.22291134313915,-0.6232685055555723,0.0
3224.100000,1166.0,1.2,33.0,88.0,76.18571813952644,68.22618479647248,-0.2739897597532847,0.0
3224.200000,1166.0,1.2,33.0,88.0,76.18571813952644,68.22618479647248,-0.2739897597532847,0.0
3224.300000,1162.0,1.2,33.0,88.0,76.18294258853837,68.22808424897248,-0.2755467856728986,0.0
3224.400000,1162.0,1.2,33.0,88.0,76.18294258853837,68.22808424897248,-0.2755467856728986,0.0
3224.500000,1162.0,1.2,33.0,88.0,76.18016578992454,68.22998479963914,-0.275702756124359,0.0
3224.600000,1162.0,1.2,33.0,88.0,76.18016578992454,68.22998479963914,-0.275702756124359,0.0
3224.700000,1150.0,1.2,33.0,88.0,76.17713396876657,68.23206017697247,0.0,0.0
3224.800000,1150.0,1.2,33.0,88.0,76.17713396876657,68.23206017697247,0.0,0.0
3224.900000,1153.0,1.2,33.0,88.0,76.17452495523216,68.23384636247246,0.0,0.0
3225.000000,1153.0,1.2,33.0,88.0,76.17452495523216,68.23384636247246,0.0,0.0
3225.100000,1145.0,1.1,33.0,88.0,76.17175631132433,68.23574207038912,0.0,0.0
3225.200000,1145.0,1.1,33.0,88.0,76.17175631132433,68.23574207038912,0.0,0.0
3225.300000,1145.0,1.1,33.0,88.0,76.17175631132433,68.23574207038912,0.0,0.0
3225.400000,1145.0,1.1,33.0,88.0,76.17175631132433,68.23574207038912,0.0,0.0
3225.500000,1135.0,1.1,32.0,88.0,76.16675577188086,68.23898762772245,-0.2777196232886612,0.0
3225.600000,1135.0,1.1,32.0,88.0,76.16675577188086,68.23898762772245,-0.2777196232886612,0.0
3225.700000,1128.0,1.1,32.0,88.0,76.16347447522668,68.24111772461134,-0.2756079986865184,0.0
3225.800000,1128.0,1.1,32.0,88.0,76.16347447522668,68.24111772461134,-0.2756079986865184,0.0
3225.900000,1124.0,1.1,32.0,88.0,76.16044368963956,68.2430854801669,-0.271375275185384,0.0
3226.000000,1124.0,1.1,32.0,88.0,76.16044368963956,68.2430854801669,-0.271375275185384,0.0
3226.100000,1119.0,1.1,32.0,88.0,76.15756739069411,68.2449531841669,-0.26776683275493557,0.0
3226.200000,1119.0,1.1,32.0,88.0,76.15756739069411,68.2449531841669,-0.26776683275493557,0.0
3226.300000,1119.0,1.1,32.0,88.0,76.15756739069411,68.2449531841669,-0.26776683275493557,0.0
3226.400000,1105.0,1.1,32.0,88.0,76.15415979116639,68.24716619927801,0.0,0.0
3226.500000,1105.0,1.1,32.0,88.0,76.15415979116639,68.24716619927801,0.0,0.0
3226.600000,1105.0,1.1,31.0,88.0,76.15113646616093,68.2490264386669,-0.31461255250222814,0.0
3226.700000,1105.0,1.1,31.0,88.0,76.15113646616093,68.2490264386669,-0.31461255250222814,0.0
3226.800000,1105.0,1.1,31.0,88.0,76.15113646616093,68.2490264386669,-0.31461255250222814,0.0
3226.900000,1098.0,1.1,31.0,88.0,76.1472196105975,68.25143683419468,-0.2890604728731026,0.0
3227.000000,1098.0,1.1,31.0,88.0,76.1472196105975,68.25143683419468,-0.2890604728731026,0.0
3227.100000,1106.0,1.1,31.0,88.0,76.14331506943718,68.25384006786135,-0.2934505614331356,0.0
3227.200000,1106.0,1.1,31.0,88.0,76.14331506943718,68.25384006786135,-0.2934505614331356,0.0
3227.300000,1106.0,1.1,31.0,88.0,76.14331506943718,68.25384006786135,-0.2934505614331356,0.0
3227.400000,1096.0,1.1,31.0,88.0,76.14015210581435,68.25578716752801,-0.2781350422395345,0.0
3227.500000,1096.0,1.1,31.0,88.0,76.14015210581435,68.25578716752801,-0.2781350422395345,0.0
3227.600000,1095.0,1.1,31.0,88.0,76.13713328690629,68.25764578716691,0.0,0.0
3227.700000,1095.0,1.1,31.0,88.0,76.13713328690629,68.25764578716691,0.0,0.0
3227.800000,1104.0,1.1,30.0,88.0,76.13406836201383,68.2594325796669,-0.3007625642328082,0.0
3227.900000,1104.0,1.1,30.0,88.0,76.13406836201383,68.2594325796669,-0.3007625642328082,0.0
3228.000000,1104.0,1.1,30.0,88.0,76.13406836201383,68.2594325796669,-0.3007625642328082,0.0
3228.100000,1082.0,1.1,30.0,88.0,76.13026157556675,68.26165219383357,-0.2782996173903464,0.0
3228.200000,1082.0,1.1,30.0,88.0,76.13026157556675,68.26165219383357,-0.2782996173903464,0.0
3228.300000,1082.0,1.1,30.0,88.0,76.13026157556675,68.26165219383357,-0.2782996173903464,0.0
3228.400000,1083.0,1.1,30.0,88.0,76.12589578344387,68.2641981971669,-0.2751612147544349,0.0
3228.500000,1083.0,1.1,30.0,88.0,76.12589578344387,68.2641981971669,-0.2751612147544349,0.0
3228.600000,1054.0,1.1,30.0,88.0,76.12268342711637,68.26607185800025,-0.27465595578751023,0.0
3228.700000,1054.0,1.1,30.0,88.0,76.12268342711637,68.26607185800025,-0.27465595578751023,0.0
3228.800000,1042.0,1.0,30.0,88.0,76.11974039710685,68.26778865883358,0.0,0.0
3228.900000,1042.0,1.0,30.0,88.0,76.11974039710685,68.26778865883358,0.0,0.0
3229.000000,1025.0,1.0,30.0,88.0,76.1168742452225,68.26946082383358,0.0,0.0
3229.100000,1025.0,1.0,30.0,88.0,76.1168742452225,68.26946082383358,0.0,0.0
3229.200000,1025.0,1.0,30.0,88.0,76.1168742452225,68.26946082383358,0.0,0.0
3229.300000,999.0,1.0,29.0,88.0,76.11349812368788,68.27132469652803,-0.3250674531218601,0.0
3229.400000,999.0,1.0,29.0,88.0,76.11349812368788,68.27132469652803,-0.3250674531218601,0.0
3229.500000,999.0,1.0,29.0,88.0,76.11349812368788,68.27132469652803,-0.3250674531218601,0.0
3229.600000,982.0,1.0,29.0,88.0,76.10879512883008,68.27392154825024,-0.2890178255212104,0.0
3229.700000,982.0,1.0,29.0,88.0,76.10879512883008,68.27392154825024,-0.2890178255212104,0.0
3229.800000,950.0,1.0,28.0,88.0,76.1057163259681,68.27552909358357,-0.5782922126511392,0.0
3229.900000,950.0,1.0,28.0,88.0,76.1057163259681,68.27552909358357,-0.5782922126511392,0.0
3230.000000,941.0,0.9,28.0,88.0,76.10250101836542,68.27720813225024,-0.5637996024829419,0.0
3230.100000,941.0,0.9,28.0,88.0,76.10250101836542,68.27720813225024,-0.5637996024829419,0.0
3230.200000,941.0,0.9,28.0,88.0,76.10250101836542,68.27720813225024,-0.5637996024829419,0.0
3230.300000,931.0,0.9,26.0,88.0,76.0981421835937,68.27923767852802,-0.8166267826146036,0.0
3230.400000,931.0,0.9,26.0,88.0,76.0981421835937,68.27923767852802,-0.8166267826146036,0.0
3230.500000,894.0,0.9,26.0,88.0,76.09495118345464,68.2807236854169,-0.9154093976294924,0.0
3230.600000,894.0,0.9,26.0,88.0,76.09495118345464,68.2807236854169,-0.9154093976294924,0.0
3230.700000,868.0,0.9,24.0,88.0,76.09170591980913,68.28206532208357,-1.2236756919723901,0.0
3230.800000,868.0,0.9,24.0,88.0,76.09170591980913,68.28206532208357,-1.2236756919723901,0.0
3230.900000,868.0,0.9,24.0,88.0,76.09170591980913,68.28206532208357,-1.2236756919723901,0.0
3231.000000,846.0,0.8,24.0,88.0,76.08660839130957,68.28417304808357,-1.1163430762063675,0.0
3231.100000,846.0,0.8,24.0,88.0,76.08660839130957,68.28417304808357,-1.1163430762063675,0.0
3231.200000,834.0,0.8,22.0,88.0,76.0832404117725,68.28540258408357,-1.1975679741677883,0.0
3231.300000,834.0,0.8,22.0,88.0,76.0832404117725,68.28540258408357,-1.1975679741677883,0.0
3231.400000,832.0,0.8,22.0,88.0,76.07927894318142,68.28684897897246,-1.1662927357212034,0.0
3231.500000,832.0,0.8,22.0,88.0,76.07927894318142,68.28684897897246,-1.1662927357212034,0.0
3231.600000,832.0,0.8,22.0,88.0,76.07927894318142,68.28684897897246,-1.1662927357212034,0.0
3231.700000,825.0,0.8,20.0,88.0,76.0756087458431,68.28802392008357,-1.1584177649017326,0.0
3231.800000,825.0,0.8,20.0,88.0,76.0756087458431,68.28802392008357,-1.1584177649017326,0.0
3231.900000,825.0,0.8,20.0,88.0,76.0756087458431,68.28802392008357,-1.1584177649017326,0.0
3232.000000,817.0,0.8,20.0,88.0,76.070370893972,68.28970098119468,-1.1579894177137062,0.0
3232.100000,817.0,0.8,20.0,88.0,76.070370893972,68.28970098119468,-1.1579894177137062,0.0
3232.200000,814.0,0.8,18.0,88.0,76.06650493756416,68.29077681069468,-1.1489813051320008,0.0
3232.300000,814.0,0.8,18.0,88.0,76.06650493756416,68.29077681069468,-1.1489813051320008,0.0
3232.400000,814.0,0.8,18.0,88.0,76.06650493756416,68.29077681069468,-1.1489813051320008,0.0
3232.500000,812.0,0.8,18.0,88.0,76.06114388054546,68.29226893819468,-1.0748445656525165,0.0
3232.600000,812.0,0.8,18.0,88.0,76.06114388054546,68.29226893819468,-1.0748445656525165,0.0
3232.700000,897.0,0.9,15.0,88.0,76.05704564550895,68.29317292277801,-1.3561827781560443,0.0
3232.800000,897.0,0.9,15.0,88.0,76.05704564550895,68.29317292277801,-1.3561827781560443,0.0
3232.900000,943.0,0.9,15.0,88.0,76.05284990713113,68.29409854027801,-1.4468064311772757,0.0
3233.000000,943.0,0.9,15.0,88.0,76.05284990713113,68.29409854027801,-1.4468064311772757,0.0
3233.100000,966.0,1.0,12.0,89.0,76.04818932384752,68.29488265994468,-1.754413666180694,0.0
3233.200000,966.0,1.0,12.0,89.0,76.04818932384752,68.29488265994468,-1.754413666180694,0.0
3233.300000,966.0,1.0,12.0,89.0,76.04818932384752,68.29488265994468,-1.754413666180694,0.0
3233.400000,915.0,0.9,12.0,89.0,76.0435107021095,68.295669929278,-1.8897100939053637,0.0
3233.500000,915.0,0.9,12.0,89.0,76.0435107021095,68.295669929278,-1.8897100939053637,0.0
3233.600000,862.0,0.9,10.0,89.0,76.03850758521057,68.29635034511134,-1.4764585301895492,0.0
3233.700000,862.0,0.9,10.0,89.0,76.03850758521057,68.29635034511134,-1.4764585301895492,0.0
3233.800000,862.0,0.9,10.0,89.0,76.03850758521057,68.29635034511134,-1.4764585301895492,0.0
3233.900000,862.0,0.9,10.0,89.0,76.03850758521057,68.29635034511134,-1.4764585301895492,0.0
3234.000000,824.0,0.8,10.0,89.0,76.03123886626355,68.29733906288911,-1.3464268932420915,0.0
3234.100000,824.0,0.8,10.0,89.0,76.03123886626355,68.29733906288911,-1.3464268932420915,0.0
3234.200000,811.0,0.8,9.0,89.0,76.0270215197032,68.2978477416391,-0.7865556125651063,0.0
3234.300000,811.0,0.8,9.0,89.0,76.0270215197032,68.2978477416391,-0.7865556125651063,0.0
3234.400000,800.0,0.8,7.0,89.0,76.02258898102707,68.29825157144465,-1.3313578538988553,0.0
3234.500000,800.0,0.8,7.0,89.0,76.02258898102707,68.29825157144465,-1.3313578538988553,0.0
3234.600000,789.0,0.8,7.0,89.0,76.01748901939443,68.29871627150021,-0.8282036881500383,0.0
3234.700000,789.0,0.8,7.0,89.0,76.01748901939443,68.29871627150021,-0.8282036881500383,0.0
3234.800000,789.0,0.8,7.0,89.0,76.01748901939443,68.29871627150021,-0.8282036881500383,0.0
3234.900000,788.0,0.8,6.0,89.0,76.01279285012245,68.29907786166687,-1.2284212905703176,0.0
3235.000000,788.0,0.8,6.0,89.0,76.01279285012245,68.29907786166687,-1.2284212905703176,0.0
3235.100000,782.0,0.8,6.0,89.0,76.00796145182886,68.29944991466688,-0.9442301419714225,0.0
3235.200000,782.0,0.8,6.0,89.0,76.00796145182886,68.29944991466688,-0.9442301419714225,0.0
3235.300000,784.0,0.8,6.0,89.0,76.00210464048627,68.29990100083354,-0.2973426569999855,0.0
3235.400000,784.0,0.8,6.0,89.0,76.00210464048627,68.29990100083354,-0.2973426569999855,0.0
3235.500000,784.0,0.8,6.0,89.0,76.00210464048627,68.29990100083354,-0.2973426569999855,0.0
3235.600000,785.0,0.8,5.0,89.0,75.99707628212221,68.30021923750022,-0.6035078119077137,0.0
3235.700000,785.0,0.8,5.0,89.0,75.99707628212221,68.30021923750022,-0.6035078119077137,0.0
3235.800000,785.0,0.8,4.0,89.0,75.99215750849987,68.30046485361133,-0.5895784161756452,0.0
3235.900000,785.0,0.8,4.0,89.0,75.99215750849987,68.30046485361133,-0.5895784161756452,0.0
3236.000000,785.0,0.8,4.0,89.0,75.99215750849987,68.30046485361133,-0.5895784161756452,0.0
3236.100000,785.0,0.8,4.0,89.0,75.985387424595,68.30080296872244,-0.5440140792584558,0.0
3236.200000,785.0,0.8,4.0,89.0,75.985387424595,68.30080296872244,-0.5440140792584558,0.0
3236.300000,793.0,0.8,3.0,89.0,75.98059094808659,68.30098019655577,-0.8616010864169346,0.0
3236.400000,793.0,0.8,3.0,89.0,75.98059094808659,68.30098019655577,-0.8616010864169346,0.0
3236.500000,793.0,0.8,3.0,89.0,75.98059094808659,68.30098019655577,-0.8616010864169346,0.0
3236.600000,799.0,0.8,3.0,89.0,75.97366503493643,68.30123614730577,-0.52014925578865,0.0
3236.700000,799.0,0.8,3.0,89.0,75.97366503493643,68.30123614730577,-0.52014925578865,0.0
3236.800000,807.0,0.8,3.0,89.0,75.96942670052924,68.3013928011391,-0.2736391498202366,0.0
3236.900000,807.0,0.8,3.0,89.0,75.96942670052924,68.3013928011391,-0.2736391498202366,0.0
3237.000000,795.0,0.8,3.0,89.0,75.9646753585802,68.30156843797243,-0.29794278373520333,0.0
3237.100000,795.0,0.8,3.0,89.0,75.9646753585802,68.30156843797243,-0.29794278373520333,0.0
3237.200000,811.0,0.8,3.0,89.0,75.95980548538485,68.3017484801391,0.0,0.0
3237.300000,811.0,0.8,3.0,89.0,75.95980548538485,68.3017484801391,0.0,0.0
3237.400000,811.0,0.8,3.0,89.0,75.95980548538485,68.3017484801391,0.0,0.0
3237.500000,806.0,0.8,3.0,89.0,75.95505628418486,68.3019240841391,0.0,0.0
3237.600000,806.0,0.8,3.0,89.0,75.95505628418486,68.3019240841391,0.0,0.0
3237.700000,775.0,0.8,3.0,89.0,75.95027704276374,68.30210082197243,0.0,0.0
3237.800000,775.0,0.8,3.0,89.0,75.95027704276374,68.30210082197243,0.0,0.0
3237.900000,775.0,0.8,3.0,89.0,75.95027704276374,68.30210082197243,0.0,0.0
3238.000000,742.0,0.7,3.0,89.0,75.94363409474704,68.30234651872243,0.0,0.0
3238.100000,742.0,0.7,3.0,89.0,75.94363409474704,68.30234651872243,0.0,0.0
3238.200000,700.0,0.7,3.0,89.0,75.93884093740681,68.30252382672244,0.0,0.0
3238.300000,700.0,0.7,3.0,89.0,75.93884093740681,68.30252382672244,0.0,0.0
3238.400000,674.0,0.7,3.0,89.0,75.93435602380421,68.30268975330577,0.0,0.0
3238.500000,674.0,0.7,3.0,89.0,75.93435602380421,68.30268975330577,0.0,0.0
3238.600000,658.0,0.7,3.0,89.0,75.9294074036701,68.3028728591391,0.0,0.0
3238.700000,658.0,0.7,3.0,89.0,75.9294074036701,68.3028728591391,0.0,0.0
3238.800000,654.0,0.7,0.0,89.0,75.92361018337097,68.3028728591391,-0.9593904232803684,0.0
3238.900000,654.0,0.7,0.0,89.0,75.92361018337097,68.3028728591391,-0.9593904232803684,0.0
3239.000000,664.0,0.7,0.0,89.0,75.9186278804708,68.3028728591391,-0.9477521309732787,0.0
3239.100000,664.0,0.7,0.0,89.0,75.9186278804708,68.3028728591391,-0.9477521309732787,0.0
3239.200000,664.0,0.7,0.0,89.0,75.9186278804708,68.3028728591391,-0.9477521309732787,0.0
3239.300000,660.0,0.7,0.0,89.0,75.91255973823183,68.3028728591391,-0.8962133658895385,0.0
3239.400000,660.0,0.7,0.0,89.0,75.91255973823183,68.3028728591391,-0.8962133658895385,0.0
3239.500000,660.0,0.7,0.0,89.0,75.91255973823183,68.3028728591391,-0.8962133658895385,0.0
3239.600000,660.0,0.7,0.0,89.0,75.9048085088979,68.3028728591391,-0.7892294550787324,0.0
3239.700000,660.0,0.7,0.0,89.0,75.9048085088979,68.3028728591391,-0.7892294550787324,0.0
3239.800000,664.0,0.7,0.0,90.0,75.89928566618002,68.3028728591391,0.0,0.0
3239.900000,664.0,0.7,0.0,90.0,75.89928566618002,68.3028728591391,0.0,0.0
3240.000000,664.0,0.7,0.0,90.0,75.89928566618002,68.3028728591391,0.0,0.0
3240.100000,661.0,0.7,0.0,89.0,75.89239182763785,68.3028728591391,0.0,0.0
3240.200000,661.0,0.7,0.0,89.0,75.89239182763785,68.3028728591391,0.0,0.0
3240.300000,661.0,0.7,0.0,89.0,75.89239182763785,68.3028728591391,0.0,0.0
3240.400000,656.0,0.7,0.0,89.0,75.88498811123523,68.3028728591391,0.0,0.0
3240.500000,656.0,0.7,0.0,89.0,75.88498811123523,68.3028728591391,0.0,0.0
3240.600000,656.0,0.7,0.0,89.0,75.88498811123523,68.3028728591391,0.0,0.0
3240.700000,657.0,0.7,0.0,90.0,75.87819999341346,68.3028728591391,0.0,0.0
3240.800000,657.0,0.7,0.0,90.0,75.87819999341346,68.3028728591391,0.0,0.0
3240.900000,657.0,0.7,0.0,90.0,75.87819999341346,68.3028728591391,0.0,0.0
3241.000000,654.0,0.7,0.0,90.0,75.87185628094876,68.3028728591391,0.0,0.0
3241.100000,654.0,0.7,0.0,90.0,75.87185628094876,68.3028728591391,0.0,0.0
3241.200000,654.0,0.7,0.0,90.0,75.87185628094876,68.3028728591391,0.0,0.0
3241.300000,657.0,0.7,0.0,90.0,75.86606868538249,68.3028728591391,0.0,0.0
3241.400000,657.0,0.7,0.0,90.0,75.86606868538249,68.3028728591391,0.0,0.0
3241.500000,668.0,0.7,0.0,90.0,75.86055776477042,68.3028728591391,0.0,0.0
3241.600000,668.0,0.7,0.0,90.0,75.86055776477042,68.3028728591391,0.0,0.0
3241.700000,668.0,0.7,0.0,90.0,75.86055776477042,68.3028728591391,0.0,0.0
3241.800000,667.0,0.7,0.0,90.0,75.85505466023682,68.3028728591391,0.0,0.0
3241.900000,667.0,0.7,0.0,90.0,75.85505466023682,68.3028728591391,0.0,0.0
3242.000000,660.0,0.7,0.0,90.0,75.84937295149265,68.3028728591391,0.0,0.0
3242.100000,660.0,0.7,0.0,90.0,75.84937295149265,68.3028728591391,0.0,0.0
3242.200000,660.0,0.7,0.0,90.0,75.84937295149265,68.3028728591391,0.0,0.0
3242.300000,655.0,0.7,0.0,90.0,75.84156830955646,68.3028728591391,0.0,0.0
3242.400000,655.0,0.7,0.0,90.0,75.84156830955646,68.3028728591391,0.0,0.0
3242.500000,683.0,0.7,0.0,90.0,75.83676262859872,68.3028728591391,0.0,0.0
3242.600000,683.0,0.7,0.0,90.0,75.83676262859872,68.3028728591391,0.0,0.0
3242.700000,828.0,0.8,0.0,90.0,75.83231631713363,68.3028728591391,0.0,0.0
3242.800000,828.0,0.8,0.0,90.0,75.83231631713363,68.3028728591391,0.0,0.0
3242.900000,957.0,1.0,0.0,90.0,75.82766984489767,68.3028728591391,0.0,0.0
3243.000000,957.0,1.0,0.0,90.0,75.82766984489767,68.3028728591391,0.0,0.0
3243.100000,957.0,1.0,0.0,90.0,75.82766984489767,68.3028728591391,0.0,0.0
3243.200000,1021.0,1.0,0.0,90.0,75.82260468320615,68.3028728591391,0.0,0.0
3243.300000,1021.0,1.0,0.0,90.0,75.82260468320615,68.3028728591391,0.0,0.0
3243.400000,1034.0,1.0,0.0,90.0,75.81750611846624,68.3028728591391,0.0,0.0
3243.500000,1034.0,1.0,0.0,90.0,75.81750611846624,68.3028728591391,0.0,0.0
3243.600000,1001.0,1.0,0.0,90.0,75.81246448739118,68.3028728591391,0.0,0.0
3243.700000,1001.0,1.0,0.0,90.0,75.81246448739118,68.3028728591391,0.0,0.0
3243.800000,1001.0,1.0,0.0,90.0,75.81246448739118,68.3028728591391,0.0,0.0
3243.900000,952.0,1.0,4.0,90.0,75.80608297865929,68.30319313225021,1.1916123928928137,0.0
3244.000000,952.0,1.0,4.0,90.0,75.80608297865929,68.30319313225021,1.1916123928928137,0.0
3244.100000,937.0,0.9,4.0,90.0,75.80117590103339,68.30343944580576,1.1776791918972658,0.0
3244.200000,937.0,0.9,4.0,90.0,75.80117590103339,68.30343944580576,1.1776791918972658,0.0
3244.300000,947.0,0.9,6.0,90.0,75.79617328028952,68.3038269566391,1.7368541590310214,0.0
3244.400000,947.0,0.9,6.0,90.0,75.79617328028952,68.3038269566391,1.7368541590310214,0.0
3244.500000,1042.0,1.0,6.0,90.0,75.78994966538701,68.3043091251391,1.7349232308614804,0.0
3244.600000,1042.0,1.0,6.0,90.0,75.78994966538701,68.3043091251391,1.7349232308614804,0.0
3244.700000,1042.0,1.0,6.0,90.0,75.78994966538701,68.3043091251391,1.7349232308614804,0.0
3244.800000,1042.0,1.0,6.0,90.0,75.78994966538701,68.3043091251391,1.7349232308614804,0.0
3244.900000,1239.0,1.2,6.0,90.0,75.78457347731221,68.30472570930577,0.5553787784903621,0.0
3245.000000,1239.0,1.2,6.0,90.0,75.78457347731221,68.30472570930577,0.5553787784903621,0.0
3245.100000,1338.0,1.3,6.0,90.0,75.77927456011899,68.30513636880578,0.5439936771397309,0.0
3245.200000,1338.0,1.3,6.0,90.0,75.77927456011899,68.30513636880578,0.5439936771397309,0.0
3245.300000,1338.0,1.3,6.0,90.0,75.77927456011899,68.30513636880578,0.5439936771397309,0.0
3245.400000,1380.0,1.4,6.0,90.0,75.77391134315428,68.30555207497244,0.0,0.0
3245.500000,1380.0,1.4,6.0,90.0,75.77391134315428,68.30555207497244,0.0,0.0
3245.600000,1393.0,1.4,6.0,90.0,75.76946630514526,68.30589666097244,0.0,0.0
3245.700000,1393.0,1.4,6.0,90.0,75.76946630514526,68.30589666097244,0.0,0.0
3245.800000,1410.0,1.4,9.0,90.0,75.76520301055521,68.30641474672244,0.9109595687357072,0.0
3245.900000,1410.0,1.4,9.0,90.0,75.76520301055521,68.30641474672244,0.9109595687357072,0.0
3246.000000,1438.0,1.4,9.0,90.0,75.7599933725191,68.30704792422245,0.913662844741894,0.0
3246.100000,1438.0,1.4,9.0,90.0,75.7599933725191,68.30704792422245,0.913662844741894,0.0
3246.200000,1468.0,1.5,9.0,90.0,75.75567189529839,68.30757322997245,0.9496738933810995,0.0
3246.300000,1468.0,1.5,9.0,90.0,75.75567189529839,68.30757322997245,0.9496738933810995,0.0
3246.400000,1468.0,1.5,9.0,90.0,75.75567189529839,68.30757322997245,0.9496738933810995,0.0
3246.500000,1468.0,1.5,9.0,90.0,75.75567189529839,68.30757322997245,0.9496738933810995,0.0
3246.600000,1525.0,1.5,9.0,89.0,75.74781632427472,68.30852830372245,0.7978234100855409,0.0
