t,rpm,speed_mph,coolant_c,accel_g,distance_miles,fuel_rate_gph,maf_gps,instant_mpg
637.881,2123.0,49.088324,85.0,-0.024035,4.511152,0.0,2.59,45.588116
638.201,2128.0,49.088324,85.0,-0.02303,4.515531,0.0,2.59,45.588116
638.473,2128.0,49.088324,85.0,0.0,4.519182,0.0,2.59,45.588116
638.752,2126.0,49.088324,85.0,0.0,4.523058,0.0,2.59,45.588116
639.052,2092.0,49.088324,85.0,0.0,4.527127,0.0,2.59,45.588116
639.335,2020.0,49.088324,85.0,0.0,4.530936,0.0,2.59,45.588116
639.613,2021.0,49.088324,85.0,0.0,4.534809,0.0,2.59,45.588116
639.899,2139.0,49.088324,86.0,0.0,4.538593,0.0,2.59,45.588116
640.213,2195.0,49.088324,85.0,0.0,4.542982,0.0,2.59,45.588116
640.484,2262.0,49.088324,85.0,0.0,4.546602,0.0,2.59,45.588116
640.824,2285.0,49.088324,86.0,0.0,4.551284,0.0,2.59,45.588116
641.109,2245.0,49.088324,86.0,0.0,4.555175,0.0,2.59,45.588116
641.409,2162.0,49.088324,86.0,0.0,4.559245,0.0,2.59,45.588116
641.73,2135.0,49.088324,86.0,0.0,4.563583,0.0,2.59,45.588116
642.001,2085.0,50.331067,86.0,0.048152,4.567486,0.0,2.59,45.588116
642.275,2072.0,50.331067,86.0,0.048589,4.571147,0.0,2.59,45.588116
642.564,2073.0,50.331067,86.0,0.049044,4.575331,0.0,2.59,45.588116
642.829,2087.0,50.331067,86.0,0.051527,4.578943,0.0,2.59,45.588116
643.092,2089.0,50.331067,86.0,0.0,4.582622,0.0,2.59,45.588116
643.399,2096.0,51.573809,86.0,0.050396,4.587055,0.0,2.59,45.588116
643.667,2107.0,51.573809,86.0,0.051369,4.590805,0.0,2.59,45.588116
643.932,2113.0,50.952438,86.0,0.051369,4.594567,0.0,2.59,45.588116
644.235,2119.0,50.952438,86.0,0.02477,4.59895,0.0,2.59,45.588116
644.508,2128.0,50.952438,86.0,-0.02554,4.602754,0.0,2.59,45.588116
644.784,2139.0,52.19518,86.0,-0.02554,4.606708,0.0,2.59,45.588116
645.076,2150.0,52.19518,86.0,0.049547,4.611044,0.0,2.59,45.588116
645.351,2159.0,52.19518,86.0,0.050774,4.615101,0.0,2.59,45.588116
645.623,2182.0,53.437923,86.0,0.101646,4.619001,0.0,2.59,45.588116
645.969,2196.0,53.437923,86.0,0.047806,4.624292,0.0,2.59,45.588116
646.267,2207.0,52.816551,86.0,0.047806,4.628621,0.0,2.59,45.588116
646.604,2223.0,54.059294,86.0,0.047806,4.6336,0.0,2.59,45.588116
646.919,2253.0,54.059294,86.0,0.047806,4.638414,0.0,2.59,45.588116
647.191,2262.0,54.059294,86.0,0.047806,4.642393,0.0,2.59,45.588116
647.473,2280.0,54.059294,86.0,0.046993,4.646708,0.0,2.59,45.588116
647.78,2356.0,55.302036,86.0,0.048199,4.651321,0.0,2.59,45.588116
648.051,2482.0,55.302036,86.0,0.050039,4.655531,0.0,2.59,45.588116
648.332,2506.0,55.302036,86.0,0.049672,4.659778,0.0,2.59,45.588116
648.62,2484.0,55.302036,86.0,0.049386,4.664192,0.0,2.59,45.588116
648.886,2450.0,55.302036,86.0,0.0,4.668326,0.0,2.59,45.588116
649.175,2429.0,55.302036,86.0,0.0,4.672756,0.0,2.59,45.588116
649.46,2386.0,56.544778,86.0,0.050231,4.677304,0.0,2.59,45.588116
649.761,2337.0,56.544778,86.0,0.049673,4.6821,0.0,2.59,45.588116
650.036,2337.0,56.544778,86.0,0.049239,4.686208,0.0,2.59,45.588116
650.317,2340.0,56.544778,86.0,0.049638,4.690554,0.0,2.59,45.588116
650.637,2466.0,56.544778,86.0,0.0,4.695806,0.0,2.59,45.588116
650.939,2401.0,57.787521,86.0,0.048056,4.700549,0.0,2.59,45.588116
651.221,2584.0,57.787521,86.0,0.047835,4.705189,0.0,2.59,45.588116
651.491,2693.0,57.787521,86.0,0.048226,4.7096,0.0,2.59,45.588116
651.868,2732.0,57.787521,86.0,0.046035,4.715463,0.0,2.59,45.588116
652.149,2769.0,57.787521,86.0,0.0,4.720071,0.0,2.59,45.588116
652.473,2789.0,57.787521,86.0,0.0,4.725199,0.0,2.59,45.588116
652.776,2808.0,59.030263,86.0,0.044103,4.730285,0.0,2.59,45.588116
653.052,2821.0,59.030263,86.0,0.047838,4.734812,0.0,2.59,45.588116
653.345,2840.0,59.030263,86.0,0.047373,4.739496,0.0,2.59,45.588116
653.641,2728.0,59.030263,86.0,0.048503,4.744407,0.0,2.59,45.588116
653.949,2623.0,59.030263,86.0,0.0,4.749481,0.0,2.59,45.588116
654.308,2573.0,60.273006,86.0,0.045094,4.755431,0.0,2.59,45.588116
654.625,2549.0,61.515748,86.0,0.088506,4.760883,0.0,2.59,45.588116
654.897,2550.0,61.515748,86.0,0.090189,4.765661,0.0,2.59,45.588116
655.171,2567.0,62.75849,86.0,0.139048,4.770265,0.0,2.59,45.588116
655.465,2573.0,62.75849,86.0,0.09796,4.775489,0.0,2.59,45.588116
655.735,2687.0,62.75849,86.0,0.051029,4.780046,0.0,2.59,45.588116
656.001,2627.0,62.75849,86.0,0.051328,4.784736,0.0,2.59,45.588116
656.304,2609.0,62.75849,86.0,0.0,4.790206,0.0,2.59,45.588116
656.564,2664.0,62.137119,86.0,-0.025766,4.794532,0.0,2.59,45.588116
656.856,2783.0,62.137119,86.0,-0.025264,4.799605,0.0,2.59,45.588116
657.139,2725.0,62.137119,86.0,-0.024879,4.804372,0.0,2.59,45.588116
657.405,2764.0,63.379862,86.0,-0.024879,4.810211,0.0,2.59,45.588116
657.724,2777.0,63.379862,86.0,0.048843,4.814713,0.0,2.59,45.588116
658.003,2660.0,63.379862,86.0,0.049403,4.819571,0.0,2.59,45.588116
658.256,2584.0,63.379862,86.0,0.050732,4.824026,0.0,2.59,45.588116
658.532,2566.0,63.379862,87.0,0.0,4.829011,0.0,2.59,45.588116
658.813,2678.0,63.379862,86.0,0.0,4.834028,0.0,2.59,45.588116
659.088,2598.0,62.75849,87.0,-0.026103,4.838835,0.0,2.59,45.588116
659.376,2589.0,62.75849,87.0,-0.025284,4.843631,0.0,2.59,45.588116
659.647,2584.0,62.75849,87.0,-0.025401,4.848516,0.0,2.59,45.588116
659.916,2576.0,62.75849,87.0,-0.025683,4.853084,0.0,2.59,45.588116
660.193,2562.0,62.75849,87.0,0.0,4.858051,0.0,2.59,45.588116
660.492,2557.0,62.137119,87.0,-0.025395,4.863198,0.0,2.59,45.588116
660.769,2546.0,61.515748,87.0,-0.050518,4.867995,0.0,2.59,45.588116
661.032,2545.0,61.515748,87.0,-0.050762,4.872444,0.0,2.59,45.588116
661.327,2535.0,61.515748,87.0,-0.049956,4.87735,0.0,2.59,45.588116
661.596,2529.0,61.515748,87.0,-0.025653,4.882075,0.0,2.59,45.588116
661.86,2521.0,60.894377,86.0,-0.025968,4.886397,0.0,2.59,45.588116
662.115,2525.0,60.894377,87.0,-0.026146,4.891832,0.0,2.59,45.588116
662.435,2517.0,60.894377,87.0,-0.025563,4.896203,0.0,2.59,45.588116
662.692,2516.0,60.273006,86.0,-0.051671,4.900558,0.0,2.59,45.588116
663.004,2511.0,60.273006,86.0,-0.024747,4.905762,0.0,2.59,45.588116
663.267,2497.0,60.273006,86.0,-0.024594,4.910214,0.0,2.59,45.588116
663.533,2503.0,60.273006,86.0,-0.025806,4.914744,0.0,2.59,45.588116
663.791,2496.0,60.273006,86.0,0.0,4.918902,0.0,2.59,45.588116
664.049,2491.0,59.651634,86.0,-0.027114,4.92331,0.0,2.59,45.588116
664.349,2496.0,59.651634,86.0,-0.026174,4.928287,0.0,2.59,45.588116
664.613,2492.0,59.651634,86.0,-0.026221,4.932696,0.0,2.59,45.588116
664.876,2489.0,59.651634,86.0,-0.026102,4.936811,0.0,2.59,45.588116
665.137,2488.0,59.651634,86.0,0.0,4.941261,0.0,2.59,45.588116
665.396,2486.0,59.651634,86.0,0.0,4.94541,0.0,2.59,45.588116
665.653,2486.0,59.651634,86.0,0.0,4.949812,0.0,2.59,45.588116
665.94,2481.0,59.651634,86.0,0.0,4.954563,0.0,2.59,45.588116
666.212,2494.0,59.651634,86.0,0.0,4.958965,0.0,2.59,45.588116
666.477,2484.0,59.651634,86.0,0.0,4.963369,0.0,2.59,45.588116
666.736,2482.0,59.651634,86.0,0.0,4.967734,0.0,2.59,45.588116
667.057,2481.0,59.651634,86.0,0.0,4.974335,0.0,2.59,45.588116
667.396,2453.0,59.651634,86.0,0.0,4.978611,0.0,2.59,45.588116
667.696,2431.0,59.651634,86.0,0.0,4.983752,0.0,2.59,45.588116
667.961,2375.0,59.030263,86.0,-0.023129,4.988048,0.0,2.59,45.588116
668.224,2322.0,59.030263,86.0,-0.024259,4.992269,0.0,2.59,45.588116
668.48,2265.0,58.408892,86.0,-0.052264,4.996338,0.0,2.59,45.588116
668.749,2232.0,56.544778,86.0,-0.134561,5.000681,0.0,2.59,45.588116
668.997,2175.0,56.544778,86.0,-0.109375,5.004495,0.0,2.59,45.588116
669.251,2126.0,54.059294,86.0,-0.220638,5.00831,0.0,2.59,45.588116
669.545,2080.0,54.059294,86.0,-0.186199,5.012785,0.0,2.59,45.588116
669.807,2017.0,52.19518,86.0,-0.187291,5.016646,0.0,2.59,45.588116
670.083,2017.0,52.19518,86.0,-0.182469,5.02065,0.0,2.59,45.588116
670.381,2000.0,49.709695,86.0,-0.175558,5.024765,0.0,2.59,45.588116
670.644,1975.0,48.466953,86.0,-0.231948,5.028187,0.0,2.59,45.588116
670.961,1946.0,48.466953,86.0,-0.147354,5.032521,0.0,2.59,45.588116
671.233,1912.0,47.224211,86.0,-0.197164,5.036113,0.0,2.59,45.588116
671.496,1887.0,47.224211,86.0,-0.101589,5.039447,0.0,2.59,45.588116
671.751,1864.0,45.981468,86.0,-0.10232,5.042709,0.0,2.59,45.588116
672.003,1850.0,45.981468,86.0,-0.108682,5.045986,0.0,2.59,45.588116
672.256,1827.0,45.360097,86.0,-0.083041,5.049194,0.0,2.59,45.588116
672.56,1817.0,44.117355,86.0,-0.133161,5.052944,0.0,2.59,45.588116
672.916,1783.0,44.117355,86.0,-0.07294,5.057285,0.0,2.59,45.588116
673.235,1756.0,43.495983,86.0,-0.091967,5.061144,0.0,2.59,45.588116
673.495,1728.0,42.253241,86.0,-0.114273,5.064131,0.0,2.59,45.588116
673.759,1724.0,42.253241,86.0,-0.070841,5.067238,0.0,2.59,45.588116
674.072,1732.0,41.010499,86.0,-0.122565,5.070769,0.0,2.59,45.588116
674.323,2153.0,41.010499,86.0,-0.104148,5.073657,0.0,2.59,45.588116
674.593,2169.0,40.389127,86.0,-0.077429,5.076762,0.0,2.59,45.588116
674.904,1939.0,40.389127,86.0,-0.074225,5.080247,0.0,2.59,45.588116
675.165,1879.0,40.389127,86.0,-0.025921,5.083122,0.0,2.59,45.588116
675.439,1875.0,40.389127,86.0,-0.02538,5.086248,0.0,2.59,45.588116
675.691,1876.0,40.389127,86.0,0.0,5.08908,0.0,2.59,45.588116
675.948,1964.0,39.767756,86.0,-0.027126,5.091845,0.0,2.59,45.588116
676.244,2324.0,39.767756,86.0,-0.02624,5.095126,0.0,2.59,45.588116
676.5,2389.0,39.767756,86.0,-0.026701,5.097949,0.0,2.59,45.588116
676.769,2403.0,41.010499,86.0,-0.026701,5.101093,0.0,2.59,45.588116
677.093,2420.0,41.010499,86.0,0.049486,5.104753,0.0,2.59,45.588116
677.353,2414.0,41.010499,86.0,0.0511,5.107644,0.0,2.59,45.588116
677.621,2412.0,41.010499,86.0,0.050533,5.110795,0.0,2.59,45.588116
677.92,2357.0,41.010499,86.0,0.0,5.114193,0.0,2.59,45.588116
678.179,1971.0,41.010499,86.0,0.0,5.117087,0.0,2.59,45.588116
678.449,2012.0,41.010499,86.0,0.0,5.120978,0.0,2.59,45.588116
678.779,2396.0,41.010499,86.0,0.0,5.124004,0.0,2.59,45.588116
679.043,2576.0,41.010499,86.0,0.0,5.126899,0.0,2.59,45.588116
679.295,2703.0,41.010499,86.0,0.0,5.129827,0.0,2.59,45.588116
679.553,2746.0,41.010499,86.0,0.0,5.132821,0.0,2.59,45.588116
679.804,2749.0,41.010499,86.0,0.0,5.135612,0.0,2.59,45.588116
680.096,2750.0,41.010499,86.0,0.0,5.139029,0.0,2.59,45.588116
680.356,2763.0,40.389127,86.0,-0.026715,5.14184,0.0,2.59,45.588116
680.625,2757.0,40.389127,86.0,-0.026439,5.144805,0.0,2.59,45.588116
680.875,2763.0,40.389127,87.0,-0.026427,5.147693,0.0,2.59,45.588116
681.157,2753.0,40.389127,87.0,-0.026712,5.15082,0.0,2.59,45.588116
681.432,2763.0,40.389127,87.0,0.0,5.153891,0.0,2.59,45.588116
681.689,2753.0,40.389127,87.0,0.0,5.156873,0.0,2.59,45.588116
681.964,2763.0,39.767756,87.0,-0.026027,5.159905,0.0,2.59,45.588116
682.227,2771.0,39.767756,87.0,-0.026453,5.162708,0.0,2.59,45.588116
682.479,2796.0,39.767756,87.0,-0.02706,5.165515,0.0,2.59,45.588116
682.772,2800.0,39.767756,87.0,-0.026147,5.168812,0.0,2.59,45.588116
683.031,2821.0,41.63187,87.0,0.079596,5.171755,0.0,2.59,45.588116
683.299,2840.0,41.63187,87.0,0.079297,5.174833,0.0,2.59,45.588116
683.564,2871.0,42.874612,87.0,0.130544,5.178903,0.0,2.59,45.588116
683.883,2900.0,42.874612,87.0,0.127431,5.181801,0.0,2.59,45.588116
684.152,2920.0,42.874612,87.0,0.05054,5.185174,0.0,2.59,45.588116
684.452,2931.0,42.874612,87.0,0.049121,5.188639,0.0,2.59,45.588116
684.712,2961.0,42.874612,87.0,0.0,5.191692,0.0,2.59,45.588116
685.016,2987.0,44.117355,87.0,0.05,5.195457,0.0,2.59,45.588116
685.317,3014.0,44.117355,87.0,0.048639,5.199116,0.0,2.59,45.588116
685.624,3038.0,44.117355,87.0,0.048335,5.202936,0.0,2.59,45.588116
685.884,3058.0,45.360097,87.0,0.096719,5.206123,0.0,2.59,45.588116
686.153,3083.0,45.360097,87.0,0.049826,5.209576,0.0,2.59,45.588116
686.465,3109.0,47.224211,88.0,0.123368,5.213671,0.0,2.59,45.588116
686.729,3129.0,47.224211,87.0,0.128244,5.217169,0.0,2.59,45.588116
686.986,3096.0,47.224211,88.0,0.07714,5.220484,0.0,2.59,45.588116
687.256,2904.0,47.224211,88.0,0.077045,5.223981,0.0,2.59,45.588116
687.532,3268.0,47.224211,88.0,0.0,5.227623,0.0,2.59,45.588116
687.836,2573.0,48.466953,88.0,0.051143,5.231799,0.0,2.59,45.588116
688.097,2378.0,48.466953,88.0,0.05097,5.235352,0.0,2.59,45.588116
688.359,2391.0,49.709695,88.0,0.102746,5.238838,0.0,2.59,45.588116
688.704,2313.0,49.088324,88.0,0.102746,5.243658,0.0,2.59,45.588116
689.004,2159.0,49.088324,88.0,0.102746,5.247552,0.0,2.59,45.588116
689.265,2131.0,49.088324,88.0,0.024255,5.251187,0.0,2.59,45.588116
689.519,2126.0,49.088324,88.0,-0.024416,5.254623,0.0,2.59,45.588116
689.771,2108.0,49.088324,88.0,0.0,5.258098,0.0,2.59,45.588116
690.039,2096.0,49.088324,88.0,0.0,5.261703,0.0,2.59,45.588116
690.345,2092.0,49.088324,88.0,0.0,5.265971,0.0,2.59,45.588116
690.604,2082.0,49.088324,88.0,0.0,5.269533,0.0,2.59,45.588116
690.88,2077.0,49.088324,88.0,0.0,5.27331,0.0,2.59,45.588116
691.156,2077.0,49.088324,88.0,0.0,5.276967,0.0,2.59,45.588116
691.407,2075.0,49.088324,88.0,0.0,5.280423,0.0,2.59,45.588116
691.688,2067.0,49.088324,88.0,0.0,5.284374,0.0,2.59,45.588116
691.948,2064.0,48.466953,88.0,-0.026539,5.287727,0.0,2.59,45.588116
692.219,2060.0,48.466953,88.0,-0.026643,5.291488,0.0,2.59,45.588116
692.528,2055.0,49.709695,88.0,-0.026643,5.295707,0.0,2.59,45.588116
692.793,2053.0,49.709695,88.0,-0.026643,5.299366,0.0,2.59,45.588116
693.069,2050.0,49.088324,88.0,-0.026643,5.303139,0.0,2.59,45.588116
693.355,2050.0,48.466953,88.0,0.0,5.306852,0.0,2.59,45.588116
693.595,2046.0,48.466953,88.0,-0.053063,5.310155,0.0,2.59,45.588116
693.851,2050.0,48.466953,88.0,-0.053526,5.313545,0.0,2.59,45.588116
694.105,2047.0,48.466953,88.0,-0.027341,5.317713,0.0,2.59,45.588116
694.424,2036.0,48.466953,88.0,0.0,5.321289,0.0,2.59,45.588116
694.691,2057.0,48.466953,88.0,0.0,5.324857,0.0,2.59,45.588116
694.944,2035.0,48.466953,88.0,0.0,5.328313,0.0,2.59,45.588116
695.224,2039.0,48.466953,88.0,0.0,5.332146,0.0,2.59,45.588116
695.52,2039.0,48.466953,88.0,0.0,5.336045,0.0,2.59,45.588116
695.787,2042.0,47.845582,88.0,-0.025837,5.339715,0.0,2.59,45.588116
696.059,2042.0,47.845582,88.0,-0.025392,5.343191,0.0,2.59,45.588116
696.292,2042.0,47.845582,88.0,-0.026524,5.346332,0.0,2.59,45.588116
696.571,2040.0,47.845582,88.0,-0.02694,5.35012,0.0,2.59,45.588116
696.856,2033.0,47.845582,88.0,0.0,5.353763,0.0,2.59,45.588116
697.112,2042.0,47.845582,88.0,0.0,5.357304,0.0,2.59,45.588116
697.385,2040.0,47.845582,88.0,0.0,5.360833,0.0,2.59,45.588116
697.64,2037.0,47.845582,88.0,0.0,5.364198,0.0,2.59,45.588116
697.892,2042.0,47.845582,88.0,0.0,5.367564,0.0,2.59,45.588116
698.16,2044.0,47.845582,88.0,0.0,5.371231,0.0,2.59,45.588116
698.423,2040.0,47.845582,88.0,0.0,5.374625,0.0,2.59,45.588116
698.705,2045.0,47.845582,88.0,0.0,5.378483,0.0,2.59,45.588116
698.977,2046.0,47.845582,88.0,0.0,5.381973,0.0,2.59,45.588116
699.233,2046.0,47.845582,88.0,0.0,5.385339,0.0,2.59,45.588116
699.535,2048.0,47.845582,88.0,0.0,5.389472,0.0,2.59,45.588116
699.796,2054.0,47.845582,88.0,0.0,5.394055,0.0,2.59,45.588116
700.148,2060.0,47.845582,88.0,0.0,5.397541,0.0,2.59,45.588116
700.425,2057.0,47.845582,88.0,0.0,5.401206,0.0,2.59,45.588116
700.713,2063.0,47.845582,88.0,0.0,5.40506,0.0,2.59,45.588116
700.968,2072.0,47.845582,88.0,0.0,5.408408,0.0,2.59,45.588116
701.231,2072.0,47.845582,88.0,0.0,5.411987,0.0,2.59,45.588116
701.488,2079.0,49.088324,88.0,0.053281,5.415552,0.0,2.59,45.588116
701.776,2080.0,49.088324,88.0,0.053307,5.419481,0.0,2.59,45.588116
702.041,2089.0,49.088324,88.0,0.052821,5.423085,0.0,2.59,45.588116
702.304,2082.0,48.466953,88.0,0.02642,5.426507,0.0,2.59,45.588116
702.56,2092.0,48.466953,88.0,-0.026414,5.430111,0.0,2.59,45.588116
702.82,2100.0,49.709695,88.0,-0.026414,5.433582,0.0,2.59,45.588116
703.082,2099.0,49.709695,88.0,-0.026414,5.437243,0.0,2.59,45.588116
703.392,2093.0,49.709695,88.0,0.052065,5.441529,0.0,2.59,45.588116
703.651,2096.0,49.709695,88.0,0.051941,5.445036,0.0,2.59,45.588116
703.904,2099.0,49.709695,88.0,0.0,5.448541,0.0,2.59,45.588116
704.233,2082.0,49.709695,88.0,0.0,5.453111,0.0,2.59,45.588116
704.488,2067.0,49.088324,88.0,-0.025838,5.456581,0.0,2.59,45.588116
704.769,2052.0,48.466953,87.0,-0.05068,5.460344,0.0,2.59,45.588116
705.027,2028.0,48.466953,87.0,-0.050458,5.463921,0.0,2.59,45.588116
705.295,2007.0,48.466953,87.0,-0.053324,5.46794,0.0,2.59,45.588116
705.589,1985.0,48.466953,87.0,-0.025738,5.471532,0.0,2.59,45.588116
705.849,1966.0,48.466953,87.0,0.0,5.474878,0.0,2.59,45.588116
706.115,1947.0,47.845582,87.0,-0.026039,5.478429,0.0,2.59,45.588116
706.419,1922.0,47.845582,87.0,-0.025205,5.48256,0.0,2.59,45.588116
706.68,1899.0,46.602839,87.0,-0.077874,5.485804,0.0,2.59,45.588116
706.948,1882.0,46.602839,87.0,-0.077265,5.489395,0.0,2.59,45.588116
707.244,1859.0,45.360097,87.0,-0.100331,5.493177,0.0,2.59,45.588116
707.519,1834.0,44.117355,87.0,-0.154557,5.496431,0.0,2.59,45.588116
707.784,1813.0,44.117355,87.0,-0.102598,5.499675,0.0,2.59,45.588116
708.08,1799.0,43.495983,87.0,-0.125181,5.503244,0.0,2.59,45.588116
708.348,1772.0,43.495983,87.0,-0.076968,5.506438,0.0,2.59,45.588116
708.612,1758.0,42.253241,87.0,-0.077701,5.509548,0.0,2.59,45.588116
708.856,1741.0,42.253241,87.0,-0.079252,5.512451,0.0,2.59,45.588116
709.132,1712.0,41.63187,87.0,-0.080724,5.515614,0.0,2.59,45.588116
709.428,1696.0,41.010499,87.0,-0.104973,5.519117,0.0,2.59,45.588116
709.763,1660.0,41.010499,87.0,-0.049226,5.522915,0.0,2.59,45.588116
710.017,1632.0,40.389127,87.0,-0.073205,5.525765,0.0,2.59,45.588116
710.285,1603.0,40.389127,87.0,-0.049148,5.528717,0.0,2.59,45.588116
710.628,1578.0,39.146385,87.0,-0.070803,5.532465,0.0,2.59,45.588116
710.964,1528.0,37.282272,87.0,-0.141531,5.535879,0.0,2.59,45.588116
711.22,1500.0,37.282272,87.0,-0.117736,5.538508,0.0,2.59,45.588116
711.472,1456.0,36.039529,87.0,-0.167015,5.541172,0.0,2.59,45.588116
711.779,1401.0,34.796787,87.0,-0.172221,5.544087,0.0,2.59,45.588116
712.052,1332.0,34.796787,87.0,-0.104136,5.546719,0.0,2.59,45.588116
712.316,1271.0,34.175416,87.0,-0.129189,5.549312,0.0,2.59,45.588116
712.641,1219.0,34.175416,87.0,-0.072699,5.552276,0.0,2.59,45.588116
712.901,1182.0,32.311302,87.0,-0.10102,5.554686,0.0,2.59,45.588116
713.169,1130.0,30.447188,87.0,-0.177475,5.556908,0.0,2.59,45.588116
713.468,1094.0,30.447188,87.0,-0.147537,5.559432,0.0,2.59,45.588116
713.729,1044.0,28.583075,87.0,-0.234266,5.561524,0.0,2.59,45.588116
713.983,1005.0,28.583075,87.0,-0.157047,5.563457,0.0,2.59,45.588116
714.285,984.0,26.718961,87.0,-0.152339,5.565754,0.0,2.59,45.588116
714.544,1022.0,26.718961,87.0,-0.157932,5.567671,0.0,2.59,45.588116
714.823,1127.0,24.233476,87.0,-0.181256,5.569587,0.0,2.59,45.588116
715.148,1025.0,21.747992,87.0,-0.26738,5.571516,0.0,2.59,45.588116
715.412,927.0,21.747992,87.0,-0.201064,5.573115,0.0,2.59,45.588116
715.696,853.0,19.262507,87.0,-0.29514,5.574661,0.0,2.59,45.588116
715.986,774.0,16.777022,87.0,-0.292354,5.575951,0.0,2.59,45.588116
716.236,734.0,16.777022,88.0,-0.208411,5.577144,0.0,2.59,45.588116
716.56,681.0,14.291537,88.0,-0.29619,5.578467,0.0,2.59,45.588116
716.828,670.0,14.291537,88.0,-0.200219,5.579521,0.0,2.59,45.588116
717.145,685.0,11.184681,88.0,-0.219981,5.580494,0.0,2.59,45.588116
717.404,807.0,9.320568,88.0,-0.290991,5.581155,0.0,2.59,45.588116
717.673,856.0,9.320568,88.0,-0.203478,5.581869,0.0,2.59,45.588116
717.973,862.0,7.456454,88.0,-0.271987,5.582464,0.0,2.59,45.588116
718.248,854.0,7.456454,88.0,-0.154062,5.583059,0.0,2.59,45.588116
718.512,792.0,6.213712,88.0,-0.127778,5.583497,0.0,2.59,45.588116
718.804,727.0,6.213712,88.0,-0.125275,5.584012,0.0,2.59,45.588116
719.064,685.0,4.97097,88.0,-0.103882,5.584363,0.0,2.59,45.588116
719.345,651.0,4.349598,88.0,-0.129106,5.58471,0.0,2.59,45.588116
719.645,663.0,4.349598,88.0,-0.074993,5.585075,0.0,2.59,45.588116
719.916,663.0,3.106856,88.0,-0.127331,5.585317,0.0,2.59,45.588116
720.18,678.0,3.106856,88.0,-0.076163,5.585529,0.0,2.59,45.588116
720.492,692.0,2.485485,88.0,-0.074052,5.585753,0.0,2.59,45.588116
720.769,686.0,1.864114,88.0,-0.10078,5.585896,0.0,2.59,45.588116
721.031,700.0,1.864114,88.0,-0.050807,5.586026,0.0,2.59,45.588116
721.284,692.0,1.864114,88.0,-0.051286,5.586157,0.0,2.59,45.588116
721.541,701.0,1.864114,88.0,-0.027002,5.586337,0.0,2.59,45.588116
721.88,676.0,1.864114,88.0,0.0,5.586467,0.0,2.59,45.588116
722.161,667.0,1.864114,88.0,0.0,5.586616,0.0,2.59,45.588116
722.432,682.0,1.864114,88.0,0.0,5.586755,0.0,2.59,45.588116
722.689,679.0,1.864114,88.0,0.0,5.586885,0.0,2.59,45.588116
722.932,690.0,1.864114,88.0,0.0,5.587013,0.0,2.59,45.588116
723.183,693.0,1.864114,88.0,0.0,5.587142,0.0,2.59,45.588116
723.439,685.0,1.864114,88.0,0.0,5.587274,0.0,2.59,45.588116
723.704,694.0,0.0,88.0,-0.083677,5.587274,0.0,2.59,45.588116
723.96,696.0,0.0,88.0,-0.08268,5.587274,0.0,2.59,45.588116
724.2,697.0,0.0,88.0,-0.083552,5.587274,0.0,2.59,45.588116
724.516,707.0,0.0,88.0,-0.078903,5.587274,0.0,2.59,45.588116
724.776,698.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
725.045,703.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
725.295,694.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
725.555,684.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
725.842,699.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
726.1,689.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
726.381,694.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
726.681,688.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
727.02,692.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
727.295,692.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
727.548,682.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
727.804,678.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
728.085,781.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
728.361,1275.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
728.62,1456.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
728.885,1357.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
729.14,1271.0,0.0,89.0,0.0,5.587274,0.0,2.59,45.588116
729.404,1313.0,2.485485,89.0,0.108555,5.587456,0.0,2.59,45.588116
729.709,1412.0,2.485485,89.0,0.104076,5.587672,0.0,2.59,45.588116
729.956,1502.0,3.728227,89.0,0.15859,5.58792,0.0,2.59,45.588116
730.212,1486.0,5.592341,89.0,0.237849,5.588323,0.0,2.59,45.588116
730.468,1489.0,5.592341,89.0,0.133188,5.588709,0.0,2.59,45.588116
730.727,1553.0,6.835083,89.0,0.194711,5.589214,0.0,2.59,45.588116
731.059,1615.0,6.835083,89.0,0.128386,5.589841,0.0,2.59,45.588116
731.315,1614.0,6.835083,89.0,0.051333,5.590326,0.0,2.59,45.588116
731.581,1571.0,8.077825,89.0,0.101787,5.590922,0.0,2.59,45.588116
731.884,1555.0,8.077825,89.0,0.048956,5.591591,0.0,2.59,45.588116
732.136,1500.0,9.320568,89.0,0.105202,5.592278,0.0,2.59,45.588116
732.412,1440.0,9.320568,89.0,0.103332,5.593174,0.0,2.59,45.588116
