t,rpm,rpm_x1000,speed_mph,coolant_c,avg_speed_mph,distance_miles,accel_g
3294.2783969,2374.0,2.4,57.78752087807206,88.0,44.4715833381314,40.69245737766405,0.0
3294.3770588,2372.0,2.4,57.78752087807206,88.0,44.4719896471037,40.694070856613656,0.0
3294.4884454,2372.0,2.4,57.78752087807206,88.0,44.47243768472356,40.695850156854426,0.0
3294.573202,2374.0,2.4,57.78752087807206,88.0,44.47277983587358,40.69720902880267,0.0
3294.6176281,2375.0,2.4,57.78752087807206,88.0,44.472962109860006,40.6979329683913,0.0
3294.7818677,2375.0,2.4,57.78752087807206,88.0,44.473618546501136,40.70054030922915,0.0
3294.8858428,2378.0,2.4,57.78752087807206,88.0,44.474047338898025,40.70224359480183,0.0
3294.9940575,2377.0,2.4,57.78752087807206,88.0,44.47447740879986,40.703952065199296,0.0
3295.0936903,2375.0,2.4,57.78752087807206,88.0,44.47488212623802,40.70555992270729,0.0
3295.1579307,2380.0,2.4,57.78752087807206,88.0,44.47513931357433,40.70658172486187,0.0
3295.2692367,2378.0,2.4,57.78752087807206,88.0,44.47559859293607,40.70840653438053,0.0
3295.3928695,2385.0,2.4,57.78752087807206,88.0,44.47609520463337,40.7103798144872,0.0
3295.4246839,2383.0,2.4,57.78752087807206,88.0,44.47621316818889,40.71084856277843,0.0
3295.5656482,2383.0,2.4,57.78752087807206,88.0,44.47680947188313,40.71321820428039,0.0
3295.6533248,2385.0,2.4,57.78752087807206,88.0,44.47715085312756,40.71457490919659,0.0
3295.7613824,2385.0,2.4,57.78752087807206,88.0,44.4775794257064,40.71627822526824,0.0
3295.8817509,2391.0,2.4,57.78752087807206,88.0,44.47808259344195,40.71827815184288,0.0
3295.9657218,2392.0,2.4,59.030263262546725,88.0,44.47844643012891,40.71962931357572,0.1416012325760042
3296.0721158,2389.0,2.4,59.030263262546725,88.0,44.47890350030148,40.72132680750285,0.1352724884751487
3296.1537507,2389.0,2.4,59.030263262546725,88.0,44.479269581926765,40.72268645975522,0.1443819511438513
3296.2724017,2391.0,2.4,59.030263262546725,88.0,44.47979914261414,40.724653405517664,0.1450167277809133
3296.4091175,2391.0,2.4,59.030263262546725,88.0,44.48039606779915,40.72687073470065,0.0
3296.5415385,2388.0,2.4,58.40889207030939,88.0,44.48095062818836,40.72900011522947,-0.0603410324223732
3296.6216386,2391.0,2.4,58.40889207030939,88.0,44.48129734712455,40.7303315199647,-0.0605389674759659
3296.7446667,2396.0,2.4,58.40889207030939,88.0,44.48181331374653,40.73231296050473,-0.0599778733560564
3296.8245592,2392.0,2.4,58.40889207030939,88.0,44.48217427035048,40.73369921118962,-0.0681815291062452
3296.9691269,2396.0,2.4,58.40889207030939,88.0,44.48275179207722,40.73591732780525,0.0
3297.0888936,2394.0,2.4,58.40889207030939,88.0,44.48326420722345,40.73788554035369,0.0
3297.178798,2394.0,2.4,58.40889207030939,88.0,44.48365614970132,40.739391109047794,0.0
3297.2601215,2396.0,2.4,58.40889207030939,88.0,44.48398953659232,40.74067181486472,0.0
3297.3979247,2394.0,2.4,58.40889207030939,88.0,44.48456956071647,40.742900123832015,0.0
3297.4897035,2394.0,2.4,58.40889207030939,88.0,44.48495990991927,40.74439985325938,0.0
3297.5926869,2397.0,2.4,58.40889207030939,88.0,44.48539767971716,40.74608187359396,0.0
3297.6722762,2397.0,2.4,58.40889207030939,88.0,44.485734412213816,40.747375755483446,0.0
3297.7772282,2397.0,2.4,58.40889207030939,88.0,44.48617405183732,40.749065148318174,0.0
